"","date","normTitleCategory","clicks.sum"
"798",2016-10-14,"sanitation",15304
"799",2016-10-14,"science",8909
"800",2016-10-14,"service",26805
"801",2016-10-14,"socialscience",739
"802",2016-10-14,"sports",2612
"803",2016-10-14,"tech",167
"804",2016-10-14,"techhelp",9249
"805",2016-10-14,"techinfo",18803
"806",2016-10-14,"techsoftware",24409
"807",2016-10-14,"therapy",9543
"808",2016-10-14,"transport",4135
"809",2016-10-14,"uncategorized",21145
"810",2016-10-14,"veterinary",3501
"811",2016-10-14,"warehouse",27218
"812",2016-10-14,NA,50331
"813",2016-10-15,"accounting",17844
"814",2016-10-15,"admin",57278
"815",2016-10-15,"agriculture",381
"816",2016-10-15,"arch",1364
"817",2016-10-15,"arts",3509
"818",2016-10-15,"aviation",750
"819",2016-10-15,"care",5731
"820",2016-10-15,"childcare",11164
"821",2016-10-15,"construction",8825
"822",2016-10-15,"customer",35782
"823",2016-10-15,"driver",22979
"824",2016-10-15,"education",19831
"825",2016-10-15,"engchem",311
"826",2016-10-15,"engcivil",1450
"827",2016-10-15,"engelectric",2018
"828",2016-10-15,"engid",3911
"829",2016-10-15,"engmech",1475
"830",2016-10-15,"finance",3340
"831",2016-10-15,"food",28092
"832",2016-10-15,"hospitality",1901
"833",2016-10-15,"hr",12532
"834",2016-10-15,"install",33797
"835",2016-10-15,"insurance",3640
"836",2016-10-15,"legal",5548
"837",2016-10-15,"management",53122
"838",2016-10-15,"manufacturing",13123
"839",2016-10-15,"marketing",11957
"840",2016-10-15,"math",3061
"841",2016-10-15,"meddental",2417
"842",2016-10-15,"meddr",4421
"843",2016-10-15,"media",4743
"844",2016-10-15,"medinfo",10443
"845",2016-10-15,"mednurse",35109
"846",2016-10-15,"medtech",20670
"847",2016-10-15,"military",339
"848",2016-10-15,"mining",110
"849",2016-10-15,"personal",2780
"850",2016-10-15,"pharmacy",4125
"851",2016-10-15,"project",8125
"852",2016-10-15,"protective",9223
"853",2016-10-15,"realestate",3545
"854",2016-10-15,"retail",41221
"855",2016-10-15,"sales",34765
"856",2016-10-15,"sanitation",12995
"857",2016-10-15,"science",6945
"858",2016-10-15,"service",22755
"859",2016-10-15,"socialscience",526
"860",2016-10-15,"sports",2384
"861",2016-10-15,"tech",151
"862",2016-10-15,"techhelp",7098
"863",2016-10-15,"techinfo",12308
"864",2016-10-15,"techsoftware",19073
"865",2016-10-15,"therapy",7216
"866",2016-10-15,"transport",3014
"867",2016-10-15,"uncategorized",17322
"868",2016-10-15,"veterinary",4449
"869",2016-10-15,"warehouse",22701
"870",2016-10-15,NA,40430
"871",2016-10-16,"accounting",19830
"872",2016-10-16,"admin",64107
"873",2016-10-16,"agriculture",489
"874",2016-10-16,"arch",1301
"875",2016-10-16,"arts",3868
"876",2016-10-16,"aviation",769
"877",2016-10-16,"care",6810
"878",2016-10-16,"childcare",14524
"879",2016-10-16,"construction",10631
"880",2016-10-16,"customer",40999
"881",2016-10-16,"driver",26590
"882",2016-10-16,"education",23604
"883",2016-10-16,"engchem",353
"884",2016-10-16,"engcivil",1530
"885",2016-10-16,"engelectric",2089
"886",2016-10-16,"engid",4182
"887",2016-10-16,"engmech",1719
"888",2016-10-16,"finance",3389
"889",2016-10-16,"food",31864
"890",2016-10-16,"hospitality",2413
"891",2016-10-16,"hr",14384
"892",2016-10-16,"install",38279
"893",2016-10-16,"insurance",4479
"894",2016-10-16,"legal",5913
"895",2016-10-16,"management",57449
"896",2016-10-16,"manufacturing",15581
"897",2016-10-16,"marketing",12647
"898",2016-10-16,"math",3920
"899",2016-10-16,"meddental",2945
"900",2016-10-16,"meddr",4684
"901",2016-10-16,"media",5259
"902",2016-10-16,"medinfo",11802
"903",2016-10-16,"mednurse",37205
"904",2016-10-16,"medtech",22671
"905",2016-10-16,"military",315
"906",2016-10-16,"mining",81
"907",2016-10-16,"personal",3196
"908",2016-10-16,"pharmacy",4569
"909",2016-10-16,"project",9345
"910",2016-10-16,"protective",10121
"911",2016-10-16,"realestate",4134
"912",2016-10-16,"retail",52061
"913",2016-10-16,"sales",41492
"914",2016-10-16,"sanitation",15295
"915",2016-10-16,"science",7280
"916",2016-10-16,"service",25789
"917",2016-10-16,"socialscience",614
"918",2016-10-16,"sports",2980
"919",2016-10-16,"tech",103
"920",2016-10-16,"techhelp",7843
"921",2016-10-16,"techinfo",13845
"922",2016-10-16,"techsoftware",19601
"923",2016-10-16,"therapy",8666
"924",2016-10-16,"transport",3383
"925",2016-10-16,"uncategorized",18004
"926",2016-10-16,"veterinary",5075
"927",2016-10-16,"warehouse",25842
"928",2016-10-16,NA,45686
"929",2016-10-17,"accounting",27897
"930",2016-10-17,"admin",93560
"931",2016-10-17,"agriculture",550
"932",2016-10-17,"arch",1877
"933",2016-10-17,"arts",4894
"934",2016-10-17,"aviation",703
"935",2016-10-17,"care",7999
"936",2016-10-17,"childcare",15645
"937",2016-10-17,"construction",14492
"938",2016-10-17,"customer",54173
"939",2016-10-17,"driver",34735
"940",2016-10-17,"education",27425
"941",2016-10-17,"engchem",522
"942",2016-10-17,"engcivil",2073
"943",2016-10-17,"engelectric",2695
"944",2016-10-17,"engid",5432
"945",2016-10-17,"engmech",2299
"946",2016-10-17,"finance",4651
"947",2016-10-17,"food",37219
"948",2016-10-17,"hospitality",3866
"949",2016-10-17,"hr",20118
"950",2016-10-17,"install",50746
"951",2016-10-17,"insurance",5908
"952",2016-10-17,"legal",8797
"953",2016-10-17,"management",75929
"954",2016-10-17,"manufacturing",21028
"955",2016-10-17,"marketing",17828
"956",2016-10-17,"math",5227
"957",2016-10-17,"meddental",3346
"958",2016-10-17,"meddr",5688
"959",2016-10-17,"media",7208
"960",2016-10-17,"medinfo",15062
"961",2016-10-17,"mednurse",46603
"962",2016-10-17,"medtech",29342
"963",2016-10-17,"military",380
"964",2016-10-17,"mining",101
"965",2016-10-17,"personal",3680
"966",2016-10-17,"pharmacy",5677
"967",2016-10-17,"project",13090
"968",2016-10-17,"protective",12404
"969",2016-10-17,"realestate",6075
"970",2016-10-17,"retail",63287
"971",2016-10-17,"sales",55010
"972",2016-10-17,"sanitation",20372
"973",2016-10-17,"science",9892
"974",2016-10-17,"service",32120
"975",2016-10-17,"socialscience",726
"976",2016-10-17,"sports",3759
"977",2016-10-17,"tech",196
"978",2016-10-17,"techhelp",11635
"979",2016-10-17,"techinfo",19313
"980",2016-10-17,"techsoftware",27747
"981",2016-10-17,"therapy",10821
"982",2016-10-17,"transport",4728
"983",2016-10-17,"uncategorized",24204
"984",2016-10-17,"veterinary",4929
"985",2016-10-17,"warehouse",38167
"986",2016-10-17,NA,61900
"987",2016-10-18,"accounting",28372
"988",2016-10-18,"admin",91025
"989",2016-10-18,"agriculture",430
"990",2016-10-18,"arch",1494
"991",2016-10-18,"arts",5307
"992",2016-10-18,"aviation",826
"993",2016-10-18,"care",8297
"994",2016-10-18,"childcare",15540
"995",2016-10-18,"construction",13453
"996",2016-10-18,"customer",54292
"997",2016-10-18,"driver",34855
"998",2016-10-18,"education",26203
"999",2016-10-18,"engchem",380
"1000",2016-10-18,"engcivil",1691
"1001",2016-10-18,"engelectric",2600
"1002",2016-10-18,"engid",5905
"1003",2016-10-18,"engmech",2332
"1004",2016-10-18,"finance",4624
"1005",2016-10-18,"food",36367
"1006",2016-10-18,"hospitality",3693
"1007",2016-10-18,"hr",20891
"1008",2016-10-18,"install",50892
"1009",2016-10-18,"insurance",5000
"1010",2016-10-18,"legal",9301
"1011",2016-10-18,"management",78194
"1012",2016-10-18,"manufacturing",19812
"1013",2016-10-18,"marketing",17579
"1014",2016-10-18,"math",5668
"1015",2016-10-18,"meddental",3945
"1016",2016-10-18,"meddr",5896
"1017",2016-10-18,"media",7192
"1018",2016-10-18,"medinfo",16247
"1019",2016-10-18,"mednurse",49197
"1020",2016-10-18,"medtech",29139
"1021",2016-10-18,"military",566
"1022",2016-10-18,"mining",112
"1023",2016-10-18,"personal",3924
"1024",2016-10-18,"pharmacy",5792
"1025",2016-10-18,"project",13142
"1026",2016-10-18,"protective",12659
"1027",2016-10-18,"realestate",5930
"1028",2016-10-18,"retail",64195
"1029",2016-10-18,"sales",54885
"1030",2016-10-18,"sanitation",20150
"1031",2016-10-18,"science",9761
"1032",2016-10-18,"service",31896
"1033",2016-10-18,"socialscience",1412
"1034",2016-10-18,"sports",3575
"1035",2016-10-18,"tech",211
"1036",2016-10-18,"techhelp",10648
"1037",2016-10-18,"techinfo",20941
"1038",2016-10-18,"techsoftware",29804
"1039",2016-10-18,"therapy",10393
"1040",2016-10-18,"transport",4520
"1041",2016-10-18,"uncategorized",24839
"1042",2016-10-18,"veterinary",4459
"1043",2016-10-18,"warehouse",35099
"1044",2016-10-18,NA,63241
"1045",2016-10-19,"accounting",27896
"1046",2016-10-19,"admin",90802
"1047",2016-10-19,"agriculture",430
"1048",2016-10-19,"arch",1736
"1049",2016-10-19,"arts",5478
"1050",2016-10-19,"aviation",820
"1051",2016-10-19,"care",8190
"1052",2016-10-19,"childcare",14868
"1053",2016-10-19,"construction",13820
"1054",2016-10-19,"customer",54634
"1055",2016-10-19,"driver",33391
"1056",2016-10-19,"education",26339
"1057",2016-10-19,"engchem",491
"1058",2016-10-19,"engcivil",1720
"1059",2016-10-19,"engelectric",2613
"1060",2016-10-19,"engid",6121
"1061",2016-10-19,"engmech",1896
"1062",2016-10-19,"finance",5125
"1063",2016-10-19,"food",36578
"1064",2016-10-19,"hospitality",3437
"1065",2016-10-19,"hr",20470
"1066",2016-10-19,"install",50120
"1067",2016-10-19,"insurance",4621
"1068",2016-10-19,"legal",9342
"1069",2016-10-19,"management",76443
"1070",2016-10-19,"manufacturing",20028
"1071",2016-10-19,"marketing",17668
"1072",2016-10-19,"math",5702
"1073",2016-10-19,"meddental",3987
"1074",2016-10-19,"meddr",5934
"1075",2016-10-19,"media",6743
"1076",2016-10-19,"medinfo",15936
"1077",2016-10-19,"mednurse",48339
"1078",2016-10-19,"medtech",29290
"1079",2016-10-19,"military",614
"1080",2016-10-19,"mining",102
"1081",2016-10-19,"personal",3408
"1082",2016-10-19,"pharmacy",5767
"1083",2016-10-19,"project",12272
"1084",2016-10-19,"protective",12216
"1085",2016-10-19,"realestate",6107
"1086",2016-10-19,"retail",60750
"1087",2016-10-19,"sales",54621
"1088",2016-10-19,"sanitation",20083
"1089",2016-10-19,"science",9422
"1090",2016-10-19,"service",31831
"1091",2016-10-19,"socialscience",960
"1092",2016-10-19,"sports",3841
"1093",2016-10-19,"tech",261
"1094",2016-10-19,"techhelp",11258
"1095",2016-10-19,"techinfo",20490
"1096",2016-10-19,"techsoftware",32252
"1097",2016-10-19,"therapy",10325
"1098",2016-10-19,"transport",5133
"1099",2016-10-19,"uncategorized",23695
"1100",2016-10-19,"veterinary",3971
"1101",2016-10-19,"warehouse",33327
"1102",2016-10-19,NA,57920
"1103",2016-10-20,"accounting",25891
"1104",2016-10-20,"admin",82524
"1105",2016-10-20,"agriculture",408
"1106",2016-10-20,"arch",1573
"1107",2016-10-20,"arts",5229
"1108",2016-10-20,"aviation",643
"1109",2016-10-20,"care",8317
"1110",2016-10-20,"childcare",13804
"1111",2016-10-20,"construction",12820
"1112",2016-10-20,"customer",51353
"1113",2016-10-20,"driver",31662
"1114",2016-10-20,"education",24636
"1115",2016-10-20,"engchem",534
"1116",2016-10-20,"engcivil",1727
"1117",2016-10-20,"engelectric",2407
"1118",2016-10-20,"engid",5130
"1119",2016-10-20,"engmech",1626
"1120",2016-10-20,"finance",5601
"1121",2016-10-20,"food",33055
"1122",2016-10-20,"hospitality",3071
"1123",2016-10-20,"hr",18719
"1124",2016-10-20,"install",47453
"1125",2016-10-20,"insurance",4818
"1126",2016-10-20,"legal",8311
"1127",2016-10-20,"management",66810
"1128",2016-10-20,"manufacturing",19499
"1129",2016-10-20,"marketing",15974
"1130",2016-10-20,"math",4858
"1131",2016-10-20,"meddental",3722
"1132",2016-10-20,"meddr",5673
"1133",2016-10-20,"media",6448
"1134",2016-10-20,"medinfo",15899
"1135",2016-10-20,"mednurse",45766
"1136",2016-10-20,"medtech",28526
"1137",2016-10-20,"military",489
"1138",2016-10-20,"mining",90
"1139",2016-10-20,"personal",2933
"1140",2016-10-20,"pharmacy",5513
"1141",2016-10-20,"project",11481
"1142",2016-10-20,"protective",11566
"1143",2016-10-20,"realestate",6730
"1144",2016-10-20,"retail",54717
"1145",2016-10-20,"sales",50867
"1146",2016-10-20,"sanitation",18717
"1147",2016-10-20,"science",9595
"1148",2016-10-20,"service",32454
"1149",2016-10-20,"socialscience",1204
"1150",2016-10-20,"sports",3249
"1151",2016-10-20,"tech",216
"1152",2016-10-20,"techhelp",9639
"1153",2016-10-20,"techinfo",17486
"1154",2016-10-20,"techsoftware",26566
"1155",2016-10-20,"therapy",9852
"1156",2016-10-20,"transport",4932
"1157",2016-10-20,"uncategorized",22469
"1158",2016-10-20,"veterinary",4168
"1159",2016-10-20,"warehouse",29015
"1160",2016-10-20,NA,53348
"1161",2016-10-21,"accounting",21676
"1162",2016-10-21,"admin",67224
"1163",2016-10-21,"agriculture",212
"1164",2016-10-21,"arch",1290
"1165",2016-10-21,"arts",4050
"1166",2016-10-21,"aviation",488
"1167",2016-10-21,"care",7072
"1168",2016-10-21,"childcare",11149
"1169",2016-10-21,"construction",10214
"1170",2016-10-21,"customer",39095
"1171",2016-10-21,"driver",25933
"1172",2016-10-21,"education",20477
"1173",2016-10-21,"engchem",432
"1174",2016-10-21,"engcivil",1373
"1175",2016-10-21,"engelectric",2125
"1176",2016-10-21,"engid",4332
"1177",2016-10-21,"engmech",1275
"1178",2016-10-21,"finance",4170
"1179",2016-10-21,"food",29642
"1180",2016-10-21,"hospitality",2809
"1181",2016-10-21,"hr",14032
"1182",2016-10-21,"install",38296
"1183",2016-10-21,"insurance",4106
"1184",2016-10-21,"legal",6201
"1185",2016-10-21,"management",59856
"1186",2016-10-21,"manufacturing",16076
"1187",2016-10-21,"marketing",12830
"1188",2016-10-21,"math",4266
"1189",2016-10-21,"meddental",3091
"1190",2016-10-21,"meddr",4712
"1191",2016-10-21,"media",4695
"1192",2016-10-21,"medinfo",13183
"1193",2016-10-21,"mednurse",39415
"1194",2016-10-21,"medtech",24610
"1195",2016-10-21,"military",393
"1196",2016-10-21,"mining",21
"1197",2016-10-21,"personal",2468
"1198",2016-10-21,"pharmacy",4616
"1199",2016-10-21,"project",9508
"1200",2016-10-21,"protective",10087
"1201",2016-10-21,"realestate",4535
"1202",2016-10-21,"retail",45813
"1203",2016-10-21,"sales",39573
"1204",2016-10-21,"sanitation",15470
"1205",2016-10-21,"science",7602
"1206",2016-10-21,"service",24564
"1207",2016-10-21,"socialscience",896
"1208",2016-10-21,"sports",2736
"1209",2016-10-21,"tech",262
"1210",2016-10-21,"techhelp",8631
"1211",2016-10-21,"techinfo",15408
"1212",2016-10-21,"techsoftware",21959
"1213",2016-10-21,"therapy",7956
"1214",2016-10-21,"transport",3566
"1215",2016-10-21,"uncategorized",19156
"1216",2016-10-21,"veterinary",3782
"1217",2016-10-21,"warehouse",24432
"1218",2016-10-21,NA,43262
"1219",2016-10-22,"accounting",18393
"1220",2016-10-22,"admin",55766
"1221",2016-10-22,"agriculture",358
"1222",2016-10-22,"arch",1276
"1223",2016-10-22,"arts",3784
"1224",2016-10-22,"aviation",432
"1225",2016-10-22,"care",5835
"1226",2016-10-22,"childcare",11175
"1227",2016-10-22,"construction",8849
"1228",2016-10-22,"customer",35571
"1229",2016-10-22,"driver",23865
"1230",2016-10-22,"education",19177
"1231",2016-10-22,"engchem",466
"1232",2016-10-22,"engcivil",1162
"1233",2016-10-22,"engelectric",2079
"1234",2016-10-22,"engid",3582
"1235",2016-10-22,"engmech",1356
"1236",2016-10-22,"finance",3692
"1237",2016-10-22,"food",27259
"1238",2016-10-22,"hospitality",2405
"1239",2016-10-22,"hr",12480
"1240",2016-10-22,"install",33529
"1241",2016-10-22,"insurance",3353
"1242",2016-10-22,"legal",5171
"1243",2016-10-22,"management",52209
"1244",2016-10-22,"manufacturing",13278
"1245",2016-10-22,"marketing",9891
"1246",2016-10-22,"math",3906
"1247",2016-10-22,"meddental",2361
"1248",2016-10-22,"meddr",4481
"1249",2016-10-22,"media",4637
"1250",2016-10-22,"medinfo",9337
"1251",2016-10-22,"mednurse",36225
"1252",2016-10-22,"medtech",22482
"1253",2016-10-22,"military",239
"1254",2016-10-22,"mining",75
"1255",2016-10-22,"personal",2363
"1256",2016-10-22,"pharmacy",3876
"1257",2016-10-22,"project",7965
"1258",2016-10-22,"protective",8855
"1259",2016-10-22,"realestate",3880
"1260",2016-10-22,"retail",39686
"1261",2016-10-22,"sales",33584
"1262",2016-10-22,"sanitation",13315
"1263",2016-10-22,"science",7595
"1264",2016-10-22,"service",21977
"1265",2016-10-22,"socialscience",857
"1266",2016-10-22,"sports",2460
"1267",2016-10-22,"tech",198
"1268",2016-10-22,"techhelp",7224
"1269",2016-10-22,"techinfo",12605
"1270",2016-10-22,"techsoftware",19952
"1271",2016-10-22,"therapy",7323
"1272",2016-10-22,"transport",3247
"1273",2016-10-22,"uncategorized",17383
"1274",2016-10-22,"veterinary",3101
"1275",2016-10-22,"warehouse",22793
"1276",2016-10-22,NA,39548
"1277",2016-10-23,"accounting",19469
"1278",2016-10-23,"admin",57585
"1279",2016-10-23,"agriculture",252
"1280",2016-10-23,"arch",1269
"1281",2016-10-23,"arts",4207
"1282",2016-10-23,"aviation",586
"1283",2016-10-23,"care",6156
"1284",2016-10-23,"childcare",14042
"1285",2016-10-23,"construction",9701
"1286",2016-10-23,"customer",39618
"1287",2016-10-23,"driver",26168
"1288",2016-10-23,"education",21282
"1289",2016-10-23,"engchem",426
"1290",2016-10-23,"engcivil",1343
"1291",2016-10-23,"engelectric",2019
"1292",2016-10-23,"engid",3786
"1293",2016-10-23,"engmech",1389
"1294",2016-10-23,"finance",3625
"1295",2016-10-23,"food",28457
"1296",2016-10-23,"hospitality",2709
"1297",2016-10-23,"hr",13079
"1298",2016-10-23,"install",38238
"1299",2016-10-23,"insurance",3450
"1300",2016-10-23,"legal",5492
"1301",2016-10-23,"management",56146
"1302",2016-10-23,"manufacturing",15244
"1303",2016-10-23,"marketing",11939
"1304",2016-10-23,"math",4433
"1305",2016-10-23,"meddental",2653
"1306",2016-10-23,"meddr",4626
"1307",2016-10-23,"media",4219
"1308",2016-10-23,"medinfo",10568
"1309",2016-10-23,"mednurse",37369
"1310",2016-10-23,"medtech",22495
"1311",2016-10-23,"military",292
"1312",2016-10-23,"mining",13
"1313",2016-10-23,"personal",2746
"1314",2016-10-23,"pharmacy",4241
"1315",2016-10-23,"project",9187
"1316",2016-10-23,"protective",8827
"1317",2016-10-23,"realestate",4154
"1318",2016-10-23,"retail",43125
"1319",2016-10-23,"sales",37563
"1320",2016-10-23,"sanitation",14951
"1321",2016-10-23,"science",7847
"1322",2016-10-23,"service",23874
"1323",2016-10-23,"socialscience",780
"1324",2016-10-23,"sports",2312
"1325",2016-10-23,"tech",265
"1326",2016-10-23,"techhelp",8100
"1327",2016-10-23,"techinfo",14328
"1328",2016-10-23,"techsoftware",20569
"1329",2016-10-23,"therapy",7915
"1330",2016-10-23,"transport",3949
"1331",2016-10-23,"uncategorized",18282
"1332",2016-10-23,"veterinary",3925
"1333",2016-10-23,"warehouse",24656
"1334",2016-10-23,NA,42767
"1335",2016-10-24,"accounting",27881
"1336",2016-10-24,"admin",89254
"1337",2016-10-24,"agriculture",378
"1338",2016-10-24,"arch",2099
"1339",2016-10-24,"arts",5440
"1340",2016-10-24,"aviation",754
"1341",2016-10-24,"care",8200
"1342",2016-10-24,"childcare",16516
"1343",2016-10-24,"construction",13324
"1344",2016-10-24,"customer",54774
"1345",2016-10-24,"driver",33758
"1346",2016-10-24,"education",28376
"1347",2016-10-24,"engchem",565
"1348",2016-10-24,"engcivil",1911
"1349",2016-10-24,"engelectric",2744
"1350",2016-10-24,"engid",5121
"1351",2016-10-24,"engmech",2448
"1352",2016-10-24,"finance",5727
"1353",2016-10-24,"food",36740
"1354",2016-10-24,"hospitality",3463
"1355",2016-10-24,"hr",19843
"1356",2016-10-24,"install",48619
"1357",2016-10-24,"insurance",5414
"1358",2016-10-24,"legal",8780
